id,title_english,title_romaji,genres,averageScore,format,popularity,title
5763,Space Carrier Blue Noah,Uchuu Kuubo Blue Noah,Action Drama Sci-Fi,59.0,TV,842,Space Carrier Blue Noah
5829,Blocker Corps,Blocker Gundan IV Machine Blaster,Mecha Sci-Fi,63.0,TV,507,Blocker Corps
6071,Eleven Cats,11 Piki no Neko,Fantasy,62.0,MOVIE,491,Eleven Cats
6202,King Fang,Daisetsusan no Yuusha Kibaou,Adventure Drama,64.0,SPECIAL,580,King Fang
6261,Misha the Bearcub,Koguma no Misha,Adventure Comedy Drama,43.0,TV,324,Misha the Bearcub
6262,Manga Fairy Tales of the World,Manga Sekai Mukashibanashi,Adventure Drama Fantasy,62.0,TV,787,Manga Fairy Tales of the World
6374,Eagle Riders,Kagaku Ninja-Tai Gatchaman II,Action,61.0,TV,919,Eagle Riders
6375,Eagle Riders (2),Kagaku Ninja-Tai Gatchaman F,Action,66.0,TV,820,Eagle Riders (2)
6653,Galaxy Express 999: Claire of the Glass,Ginga Tetsudou 999: Glass no Clair,Drama Sci-Fi,59.0,MOVIE,1163,Galaxy Express 999: Claire of the Glass
6671,Space Three Musketeers,Byeolnala Samchongsa,Adventure Sci-Fi,37.0,MOVIE,182,Space Three Musketeers
6733,Galaxy Express 999: Can You Live Like A Warrior?,Ginga Tetsudou 999: Kimi wa Senshi no You ni Ikirareru ka?,Sci-Fi,57.0,SPECIAL,851,Galaxy Express 999: Can You Live Like A Warrior?
6734,Galaxy Express 999: Eternal Traveler Emeraldas,Ginga Tetsudou 999: Eien no Tabibito Emeraldas,Sci-Fi,61.0,SPECIAL,978,Galaxy Express 999: Eternal Traveler Emeraldas
6735,Galaxy Express 999: Can You Love Like a Mother?!!,Ginga Tetsudou 999: Kimi wa Haha no You ni Aiseru ka!!,Sci-Fi,55.0,SPECIAL,930,Galaxy Express 999: Can You Love Like a Mother?!!
6942,The Legend of Marine Snow,Marine Snow no Densetsu,Sci-Fi,60.0,SPECIAL,563,The Legend of Marine Snow
6970,Balatack,Choujin Sentai Baratack,Adventure Mecha Sci-Fi,59.0,TV,527,Balatack
7308,Future Boy Conan Movie,Mirai Shounen Conan (Movie),Adventure Sci-Fi,63.0,MOVIE,1025,Future Boy Conan Movie
7336,Cyborg 009: Legend of the Super Galaxy,Cyborg 009: Chou Ginga Densetsu,Action Sci-Fi,58.0,MOVIE,1077,Cyborg 009: Legend of the Super Galaxy
7376,Nutcracker Fantasy,Kurumiwari Ningyou,Drama Fantasy Romance,56.0,MOVIE,646,Nutcracker Fantasy
7551,Goliath the Super Fighter,Gowappa 5 Gordam,Action Adventure Mecha Sci-Fi,60.0,TV,539,Goliath the Super Fighter
7729,Adventures of the Polar Cubs,Hokkyoku no Muushika Miishika,Adventure,46.0,MOVIE,274,Adventures of the Polar Cubs
7808,Don Quixote in the Tales of La Mancha,Zukkoke Knight: Don De La Mancha,Adventure Comedy Romance,41.0,TV,402,Don Quixote in the Tales of La Mancha
8150,Spooky Kitaro: The All Seeing Eye,Gegege no Kitarou: Chisougan,Adventure Comedy Fantasy Horror Supernatural,48.0,MOVIE,394,Spooky Kitaro: The All Seeing Eye
8542,Shin Aim for the Ace!,Shin Ace wo Nerae!,Drama Sports,67.0,TV,1539,Shin Aim for the Ace!
8707,Planetary Robot Danguard Ace vs. the Army of Insect Robots,Wakusei Robo Danguard Ace tai Konchuu Robot Gundan,Mecha Sci-Fi,45.0,MOVIE,425,Planetary Robot Danguard Ace vs. the Army of Insect Robots
8777,Julie the Wild Rose,Nobara no Julie,Adventure Drama Music,61.0,TV,465,Julie the Wild Rose
8783,Prince Nezha's Triumph Against Dragon King,Nezha Nao Hai,Adventure Fantasy,56.0,MOVIE,513,Prince Nezha's Triumph Against Dragon King
9547,The Story of Heidi,Alps no Shoujo Heidi (1979),Drama Slice of Life,65.0,MOVIE,2046,The Story of Heidi
9575,Peter of Placid Forest,Nodoka Mori no Doubutsu Daisakusen,Fantasy,45.0,SPECIAL,265,Peter of Placid Forest
9978,Return of the Dinosaurs,Kyouryuu Tankentai Born Free,Sci-Fi,53.0,TV,568,Return of the Dinosaurs
10763,Voltar the Invincible,Robot Taekwon V,Action Mecha,36.0,MOVIE,334,Voltar the Invincible
12091,Star Fleet,X Bomber,Action Adventure Mecha Sci-Fi,52.0,TV,335,Star Fleet
16560,Gold wing,Hwanggeum Nalgae 1.2.3.,Action Mecha Sci-Fi,39.0,MOVIE,201,Gold wing
16822,Captain of Cosmos,Uju Heukgisa,Action Sci-Fi,27.0,MOVIE,727,Captain of Cosmos
19971,The Stingiest Man in Town,Machi Ichiban no Kechinbou,Mystery Supernatural,49.0,SPECIAL,352,The Stingiest Man in Town
20466,Daddy Long-Legs,Ashinaga Oji-san,Comedy Drama,45.0,SPECIAL,424,Daddy Long-Legs
113571,Panache the Squirrel,Risu no Panache,Comedy,40.0,MOVIE,151,Panache the Squirrel
113573,SShhh!,Oshizuka ni,,40.0,MOVIE,133,SShhh!
85,Mobile Suit Zeta Gundam,Kidou Senshi Z Gundam,Drama Mecha Sci-Fi,78.0,TV,25165,Mobile Suit Zeta Gundam
424,Dirty Pair,Dirty Pair,Action Adventure Comedy Ecchi Sci-Fi,71.0,TV,13317,Dirty Pair
496,The Dagger of Kamui,Kamui no Ken,Adventure Drama Fantasy,60.0,MOVIE,2995,The Dagger of Kamui
506,Glass Mask,Glass no Kamen,Drama Romance,70.0,TV,4381,Glass Mask
518,Fairy Princess Minky Momo,Mahou no Princess Minky Momo,Mahou Shoujo,67.0,TV,4284,Fairy Princess Minky Momo
572,Nausicaä of the Valley of the Wind,Kaze no Tani no Nausicaä,Action Adventure Drama Fantasy Sci-Fi,81.0,MOVIE,98674,Nausicaä of the Valley of the Wind
714,High School! Kimengumi,High School! Kimengumi,Comedy Romance,69.0,TV,1578,High School! Kimengumi
732,VAMPIRE HUNTER D,Vampire Hunter D,Action Fantasy Horror Sci-Fi Supernatural,65.0,MOVIE,29705,VAMPIRE HUNTER D
885,Angel's Egg,Tenshi no Tamago,Drama Fantasy Psychological,76.0,OVA,60833,Angel's Egg
929,Aura Battler Dunbine,Seisenshi Dunbine,Adventure Fantasy Mecha Sci-Fi,69.0,TV,6451,Aura Battler Dunbine
967,Fist of the North Star,Hokuto no Ken,Action Drama Sci-Fi,75.0,TV,30128,Fist of the North Star
1049,Gauche the Cellist,Cello Hiki no Gauche,Comedy Drama Fantasy Music,66.0,MOVIE,5889,Gauche the Cellist
1088,Macross,Choujikuu Yousai Macross,Action Drama Mecha Music Romance Sci-Fi,75.0,TV,29179,Macross
1089,Macross: Do You Remember Love?,Choujikuu Yousai Macross: Ai Oboete Imasu ka,Action Mecha Music Romance Sci-Fi,77.0,MOVIE,15328,Macross: Do You Remember Love?
1090,Mobile Suit Gundam I,Kidou Senshi Gundam I,Action Adventure Drama Mecha Sci-Fi,71.0,MOVIE,16942,Mobile Suit Gundam I
1091,Mobile Suit Gundam II: Soldiers of Sorrow,Kidou Senshi Gundam II: Ai Senshi-hen,Action Drama Mecha Sci-Fi,71.0,MOVIE,13262,Mobile Suit Gundam II: Soldiers of Sorrow
1092,Mobile Suit Gundam III: Encounters in Space,Kidou Senshi Gundam III: Meguriai Sora-hen,Action Drama Mecha Sci-Fi,76.0,MOVIE,12973,Mobile Suit Gundam III: Encounters in Space
1207,The Star of Cottonland,Wata no Kuni Hoshi,Adventure Drama Fantasy,64.0,MOVIE,3218,The Star of Cottonland
1279,The Mysterious Cities of Gold,Taiyou no Ko Esteban,Adventure Sci-Fi,74.0,TV,4318,The Mysterious Cities of Gold
1287,Odin: Photon Space Sailer Starlight,Odin: Koushi Hansen Starlight,Adventure Drama Sci-Fi,48.0,MOVIE,1219,Odin: Photon Space Sailer Starlight
1293,Urusei Yatsura,Urusei Yatsura,Comedy Drama Romance Sci-Fi Slice of Life,73.0,TV,28394,Urusei Yatsura
1302,Adieu Galaxy Express 999,Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki,Drama Sci-Fi,70.0,MOVIE,3469,Adieu Galaxy Express 999
1333,Noozles,Fushigi na Koala Blinky,Adventure Comedy Fantasy,48.0,TV,397,Noozles
1426,Lupin the Third Part 3,Lupin III: Part III,Adventure Comedy,70.0,TV,7761,Lupin the Third Part 3
1433,Lupin the 3rd: The Legend of the Gold of Babylon,Lupin III: Babylon no Ougon Densetsu,Adventure Comedy,61.0,MOVIE,3272,Lupin the 3rd: The Legend of the Gold of Babylon
1441,Night on the Galactic Railroad,Ginga Tetsudou no Yoru,Drama Fantasy Mystery,72.0,MOVIE,12401,Night on the Galactic Railroad
1448,Go Lion,Hyakujuu-Ou GoLion,Adventure Mecha Sci-Fi,63.0,TV,2632,Go Lion
1488,Area 88,Area 88,Action Adventure Drama Romance,73.0,OVA,7053,Area 88
1548,Queen Millennia,Shin Taketori Monogatari: 1000-nen Joou,Drama Mystery Sci-Fi,70.0,TV,2284,Queen Millennia
1549,Queen Millennia Movie,1000-nen Joou: Queen Millennia,Adventure Drama Fantasy Sci-Fi,66.0,MOVIE,1858,Queen Millennia Movie
1626,Harmagedon,Genma Taisen,Action Adventure Comedy Drama Mecha Sci-Fi,51.0,MOVIE,3011,Harmagedon
1760,Golgo 13: The Professional,Golgo 13,Action Adventure Drama,66.0,MOVIE,6836,Golgo 13: The Professional
1794,Dirty Pair: Affair of Nolandia,Dirty Pair no Ooshoubu: Nolandia no Nazo,Action Adventure Comedy Sci-Fi,62.0,OVA,2071,Dirty Pair: Affair of Nolandia
1824,Barefoot Gen,Hadashi no Gen,Drama,74.0,MOVIE,15302,Barefoot Gen
1919,Urusei Yatsura - OVA Series,Urusei Yatsura OVA,Adventure Comedy Sci-Fi,70.0,OVA,2963,Urusei Yatsura - OVA Series
1920,Urusei Yatsura Movie 1: Only You,Urusei Yatsura: Only You,Adventure Comedy Romance Sci-Fi,68.0,MOVIE,4702,Urusei Yatsura Movie 1: Only You
1921,Urusei Yatsura Movie 2: Beautiful Dreamer,Urusei Yatsura 2: Beautiful Dreamer,Comedy Drama Romance Sci-Fi,78.0,MOVIE,8031,Urusei Yatsura Movie 2: Beautiful Dreamer
1922,Urusei Yatsura Movie 3: Remember My Love,Urusei Yatsura 3: Remember My Love,Comedy Drama Romance Sci-Fi,67.0,MOVIE,3320,Urusei Yatsura Movie 3: Remember My Love
1935,Megazone 23,Megazone 23,Action Mecha Mystery Romance Sci-Fi,66.0,OVA,9057,Megazone 23
1972,Sherlock Hound,Meitantei Holmes,Adventure Comedy Mystery,71.0,TV,4913,Sherlock Hound
2029,Sea Prince and the Fire Child,Sirius no Densetsu,Drama Fantasy Romance,63.0,MOVIE,2327,Sea Prince and the Fire Child
2038,"Magical Emi, the Magic Star",Mahou no Star Magical Emi,Comedy Mahou Shoujo,67.0,TV,2291,"Magical Emi, the Magic Star"
2043,Cat's Eye,Cat's♥Eye,Action Adventure Comedy Mystery Romance,70.0,TV,7948,Cat's Eye
2044,Magical Angel Creamy Mami,Mahou no Tenshi Creamy Mami,Comedy Fantasy Mahou Shoujo Music Romance Sci-Fi,69.0,TV,5871,Magical Angel Creamy Mami
2045,Creamy Mami: Forever Once More,Mahou no Tenshi Creamy Mami: Eien no Once More,Comedy Fantasy Mahou Shoujo Romance,61.0,OVA,895,Creamy Mami: Forever Once More
2046,Creamy Mami: Long Goodbye,Mahou no Tenshi Creamy Mami: Long Goodbye,Comedy Fantasy Mahou Shoujo Romance,62.0,OVA,938,Creamy Mami: Long Goodbye
2089,Super Dimension Century Orguss,Choujikuu Seiki Orguss,Adventure Mecha Sci-Fi,62.0,TV,3072,Super Dimension Century Orguss
2196,Leda: The Fantastic Adventure of Yohko,Genmu Senki Leda,Action Adventure Fantasy Mahou Shoujo Mecha Sci-Fi,63.0,OVA,4616,Leda: The Fantastic Adventure of Yohko
2202,Captain Harlock: Arcadia of my Youth,Waga Seishun no Arcadia,Action Adventure Drama Sci-Fi,73.0,MOVIE,4139,Captain Harlock: Arcadia of my Youth
2203,Captain Harlock: Arcadia of my Youth - Endless Orbit SSX,Waga Seishun no Arcadia: Mugen Kidou SSX,Action Adventure Drama Sci-Fi,71.0,TV,2661,Captain Harlock: Arcadia of my Youth - Endless Orbit SSX
2254,Blue Gale Xabungle,Sentou Mecha Xabungle,Mecha Sci-Fi,72.0,TV,3191,Blue Gale Xabungle
2255,Dancouga: Super Beast Machine God,Choujuu Kishin Dancougar,Action Mecha Sci-Fi,66.0,TV,2551,Dancouga: Super Beast Machine God
2268,Transformers Generation 1,Transformers Generation 1,Adventure Mecha Sci-Fi,68.0,TV,2282,Transformers Generation 1
2272,Magical Princess Minky Momo: La Ronde in my Dream,Mahou no Princess Minky Momo: Yume no Naka no Rondo,Mahou Shoujo,65.0,OVA,1183,Magical Princess Minky Momo: La Ronde in my Dream
2291,Fight!! Iczer-1,Tatakae!! Iczer-1,Action Ecchi Horror Mecha Sci-Fi,59.0,OVA,4564,Fight!! Iczer-1
2311,Kenya Boy,Shounen Kenya,Adventure,44.0,MOVIE,1154,Kenya Boy
2312,"Bagi, the Monster of Mighty Nature",Daishizen no Majuu: Bagi,Action Romance Sci-Fi,60.0,MOVIE,1262,"Bagi, the Monster of Mighty Nature"
2331,Ulysses 31,Uchuu Densetsu Ulysses 31,Action Adventure Sci-Fi,64.0,TV,2034,Ulysses 31
2361,Star Musketeer Bismark,Sei Juushi Bismarck,Action Mecha,67.0,TV,1783,Star Musketeer Bismark
2427,Fantastic Adventures of Unico,Unico,Adventure Fantasy,68.0,MOVIE,2731,Fantastic Adventures of Unico
2429,Unico in the Island of Magic,Unico Mahou no Shima e,Adventure Fantasy,70.0,MOVIE,1584,Unico in the Island of Magic
2451,Space Adventure Cobra,Space Cobra,Action Adventure Sci-Fi,74.0,TV,8192,Space Adventure Cobra
2452,Space Adventure Cobra: The Movie,SPACE ADVENTURE Cobra,Action Adventure Sci-Fi,69.0,MOVIE,3949,Space Adventure Cobra: The Movie
2510,GoShogun,Sengoku Majin Goushougun,Mecha Sci-Fi,66.0,TV,1751,GoShogun
2511,GoShogun: The Time Étranger,Sengoku Majin Goushougun: Toki no ÉTRANGER,Action Sci-Fi,66.0,MOVIE,1753,GoShogun: The Time Étranger
2542,Lady Georgie,Lady Georgie,Drama Romance,69.0,TV,3450,Lady Georgie
2544,Swiss Family Robinson,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone,Adventure Drama Slice of Life,71.0,TV,2454,Swiss Family Robinson
2546,Alps Stories: My Annette,Alps Monogatari: Watashi no Annette,Drama Slice of Life,65.0,TV,1494,Alps Stories: My Annette
2547,A Little Princess Sara,Princess Sara,Drama Slice of Life,73.0,TV,5973,A Little Princess Sara
2550,Broken Down Film,Onboro Film,,60.0,MOVIE,1118,Broken Down Film
2568,Fortunate Fawn,Kojika Monogatari: THE YEARLING,Drama,56.0,TV,404,Fortunate Fawn
2572,Alice in Wonderland,Fushigi no Kuni no Alice,Adventure Fantasy,55.0,TV,1056,Alice in Wonderland
2573,Lucy-May of the Southern Rainbow,Minami no Niji no Lucy,Adventure Drama Slice of Life,67.0,TV,1141,Lucy-May of the Southern Rainbow
2582,Armored Trooper Votoms,Soukou Kihei Votoms,Action Drama Mecha Mystery Romance Sci-Fi,76.0,TV,10289,Armored Trooper Votoms
2583,Armored Trooper Votoms: The Last Red Shoulder,Soukou Kihei Votoms: The Last Red Shoulder,Action Drama Mecha Sci-Fi,70.0,OVA,1704,Armored Trooper Votoms: The Last Red Shoulder
2607,BIRTH,BIRTH,Action Adventure Comedy Fantasy Mecha Psychological Sci-Fi,59.0,OVA,3913,BIRTH
2612,Mrs. Pepperpot,Spoon Oba-san,Adventure Slice of Life,58.0,TV_SHORT,756,Mrs. Pepperpot
2667,Doraemon: Nobita's Undersea Fortress,Doraemon: Nobita no Kaitei Kiganjou,Fantasy,66.0,MOVIE,2125,Doraemon: Nobita's Undersea Fortress
2669,Doraemon: Nobita's Little Star Wars,Doraemon: Nobita no Little Star Wars,Fantasy,68.0,MOVIE,2119,Doraemon: Nobita's Little Star Wars
2671,Doraemon: Nobita and the Haunts of Evil,Doraemon: Nobita no Daimakyou,Adventure,67.0,MOVIE,2456,Doraemon: Nobita and the Haunts of Evil
2672,Doraemon: Nobita's Great Adventure in the World of Magic,Doraemon: Nobita no Makai Daibouken,Fantasy,68.0,MOVIE,1713,Doraemon: Nobita's Great Adventure in the World of Magic
2722,Crusher Joe: The Movie,Crusher Joe,Action Adventure Sci-Fi,69.0,MOVIE,4352,Crusher Joe: The Movie
2760,The Ideon: A Contact,THE IDEON: Sesshoku-hen,Drama Mecha Sci-Fi,59.0,MOVIE,2205,The Ideon: A Contact
2761,The Ideon: Be Invoked,THE IDEON: Hatsudou-hen,Drama Mecha Sci-Fi,81.0,MOVIE,5235,The Ideon: Be Invoked
2770,Lensman,SF Shin Seiki Lensman,Action Adventure Sci-Fi,57.0,MOVIE,1363,Lensman
2882,Superbook,Anime Oyako Gekijou,Adventure Sci-Fi,58.0,TV,792,Superbook
2922,Tomorrow's Joe 2 the Movie,Ashita no Joe 2 (Movie),Drama Sports,68.0,MOVIE,2010,Tomorrow's Joe 2 the Movie
2933,Urashiman,Mirai Keisatsu Urashiman,Action Comedy Sci-Fi,65.0,TV,1238,Urashiman
2973,Fire Tripper,Fire Tripper,Adventure Romance Sci-Fi,58.0,OVA,2154,Fire Tripper
2987,Round Vernian Vifam,Ginga Hyouryuu Vifam,Mecha Sci-Fi,70.0,TV,2264,Round Vernian Vifam
3021,Wingman,Yume Senshi Wingman,Action Comedy Romance,62.0,TV,1318,Wingman
3059,Ninja Robots Tobikage,Ninja Senshi Tobikage,Adventure Mecha Sci-Fi,65.0,TV,1582,Ninja Robots Tobikage
3060,Dallos,Dallos,Action Drama Mecha Sci-Fi,58.0,OVA,4647,Dallos
3072,Space Battleship Yamato - Final Chapter,Uchuu Senkan Yamato: Kanketsu-hen,Drama Sci-Fi,67.0,MOVIE,1650,Space Battleship Yamato - Final Chapter
3075,The Flying House,Time Kyoshitsu: Tondera House no Daiboken,Adventure Sci-Fi,50.0,TV,460,The Flying House
3079,Blue Comet SPT Layzner,Aoki Ryuusei SPT Layzner,Action Adventure Mecha Sci-Fi,68.0,TV,3672,Blue Comet SPT Layzner
3081,Attacker You!,Attacker YOU!,Romance Sports,65.0,TV,2436,Attacker You!
3136,Little Pollon,Ochamegami Monogatari: Korokoro Poron,Comedy,68.0,TV,1251,Little Pollon
3162,Katri,Makiba no Shoujo Katri,Adventure Drama Slice of Life,67.0,TV,1641,Katri
3186,Swan Lake,Sekai Meisaku Douwa: Hakuchou no Mizuumi,Drama Fantasy Romance,62.0,MOVIE,1473,Swan Lake
3201,Serendipity the Pink Dragon,Serendipity Monogatari: Pyuatou no Nakamatachi,Fantasy,63.0,TV,336,Serendipity the Pink Dragon
3252,Protectors of Universe,Super Express Mazinger 7,Sci-Fi,40.0,MOVIE,351,Protectors of Universe
3327,Giant Gorg,Giant Gorg,Adventure Mecha Sci-Fi,71.0,TV,3414,Giant Gorg
3391,Miss Machiko,Maicching Machiko Sensei,Comedy Ecchi,49.0,TV,1377,Miss Machiko
3394,Kimagure Orange Road TV Pilot,Kimagure Orange☆Road Pilot,Drama Romance,58.0,OVA,1607,Kimagure Orange Road TV Pilot
3399,God Mars,Rokushin Gattai GodMars,Action Drama Mecha,66.0,TV,1324,God Mars
3434,Bumpety Boo,Hey! Bumboo,Adventure,61.0,TV_SHORT,452,Bumpety Boo
3436,The Many Dream Journeys of Meme,Miimu Iro Iro Yume no Tabi,Adventure Sci-Fi,54.0,TV,402,The Many Dream Journeys of Meme
3522,Locke the Superman,Choujin Locke,Action Sci-Fi,62.0,MOVIE,1613,Locke the Superman
3609,Armored Fleet Dairugger XV,Kikou Kantai Dairugger XV,Action Adventure Mecha Sci-Fi,64.0,TV,938,Armored Fleet Dairugger XV
3619,Nanako SOS,Nanako SOS,Comedy,64.0,TV,967,Nanako SOS
3670,Genesis Climber Mospeada,Kikou Souseiki Mospeada,Action Mecha,65.0,TV,3007,Genesis Climber Mospeada
3671,"Genesis Climber Mospeada: Love, Live, Alive","Genesis Climber Mospeada: Love, Live, Alive",Action Mecha Music,55.0,OVA,799,"Genesis Climber Mospeada: Love, Live, Alive"
3675,Andromeda Stories,Andromeda Stories,Fantasy Sci-Fi,56.0,SPECIAL,1011,Andromeda Stories
3723,The Adventures of the Little Koala,Koala Boy Kokki,Comedy,45.0,TV_SHORT,265,The Adventures of the Little Koala
3757,Aladdin and the Wonderful Lamp,Sekai Meisaku Douwa: Aladdin to Mahou no Lamp,Adventure Fantasy,61.0,MOVIE,791,Aladdin and the Wonderful Lamp
3761,Dogtanian and the Three Muskehounds,Wanwan Sanjushi,Adventure,62.0,TV,1093,Dogtanian and the Three Muskehounds
3806,Amazing Sarutobi,Sasuga no Sarutobi,Action Adventure Comedy Romance Sports,61.0,TV,682,Amazing Sarutobi
3807,Alpen Rose,Honoo no Alpen Rose: Judy & Randy,Drama Romance,67.0,TV,1769,Alpen Rose
3808,Futari Daka,Futari Daka,Sports,58.0,TV,476,Futari Daka
3812,Dream Star Button Nose,Yume no Hoshi no Button Nose,Adventure,59.0,TV,344,Dream Star Button Nose
3836,Belle and Sebastian,Meiken Jolie,Adventure,66.0,TV,1393,Belle and Sebastian
3873,Honey Honey's Wonderful Adventures,Honey Honey no Suteki na Bouken,Adventure,54.0,TV,499,Honey Honey's Wonderful Adventures
3880,Acrobunch,Makyou Densetsu Acrobunch,Mecha Sci-Fi,61.0,TV,795,Acrobunch
3936,Superbook 2,Personal Computer Travel Tanteidan,Adventure Sci-Fi,51.0,TV,379,Superbook 2
3947,Chie The Brat,Jarinko Chie (TV),Comedy Drama Slice of Life,55.0,TV,722,Chie The Brat
3969,Thunderbirds 2086,Thunderbirds 2086,Action Adventure Mecha Sci-Fi,55.0,TV,605,Thunderbirds 2086
4074,Call of the Wild,Kouya no Sakebigoe: Hoero Buck,Adventure Drama,47.0,SPECIAL,532,Call of the Wild
4126,Creamy Mami: Lovely Serenade,Mahou no Tenshi Creamy Mami: Lovely Serenade,,54.0,OVA,527,Creamy Mami: Lovely Serenade
4132,Little Women,Wakakusa no Yon Shimai,Drama,66.0,TV,561,Little Women
4154,Firebird,Time Bokan Series: Yattodetaman,Action Adventure Comedy Fantasy Mecha,52.0,TV,594,Firebird
4240,Galaxy Cyclone Braiger,Ginga Senpuu Braiger,Action Adventure Mecha,67.0,TV,1615,Galaxy Cyclone Braiger
4242,Galactic Gale Baxingar,Ginga Reppuu Baxingar,Mecha,65.0,TV,879,Galactic Gale Baxingar
4244,Galactic Whirlwind Sasuraiger,Ginga Shippuu Sasuraiger,Action Adventure Mecha,66.0,TV,834,Galactic Whirlwind Sasuraiger
4371,Space Warrior Baldios (Movie),Uchuu Senshi Baldios (Movie),Action Mecha Sci-Fi,63.0,MOVIE,846,Space Warrior Baldios (Movie)
4440,Judo Story,Sugata Sanshiro,Action Romance Sports,57.0,SPECIAL,594,Judo Story
4503,Super Dimensional Cavalry Southern Cross,Choujikuu Kidan Southern Cross,Action Drama Mecha Sci-Fi,61.0,TV,2354,Super Dimensional Cavalry Southern Cross
4813,Lolita Anime,Lolita Anime,Hentai,41.0,OVA,859,Lolita Anime
4943,A Journey Through Fairyland,Yousei Florence,Adventure Drama Fantasy Music Romance,59.0,MOVIE,1074,A Journey Through Fairyland
5013,Adrift in the Pacific,Juugo Shounen Hyouryuuki,Adventure,50.0,SPECIAL,350,Adrift in the Pacific
5090,Techno Police,Techno Police 21C,Action Mecha Sci-Fi,50.0,MOVIE,907,Techno Police
5143,Powered Armor Dorvack,Tokusou Kihei Dorvack,Action Mecha Sci-Fi,63.0,TV,909,Powered Armor Dorvack
5153,Panzer World Galient,Kikou Kai Galient,Fantasy Mecha Sci-Fi,64.0,TV,1852,Panzer World Galient
5250,GOD MAZINGER,God Mazinger,Action Fantasy Mecha,59.0,TV,1123,GOD MAZINGER
5293,"A Time Slip of 10,000 Years: Prime Rose",Time Slip 10000-nen: Prime Rose,Action Adventure Drama Romance Sci-Fi,57.0,SPECIAL,864,"A Time Slip of 10,000 Years: Prime Rose"
5303,Xabungle Graffiti,Xabungle Graffiti,Mecha,57.0,MOVIE,615,Xabungle Graffiti
5600,Adventures of Little El Cid,Little El Cid no Bouken,Adventure,46.0,TV,288,Adventures of Little El Cid
5622,The Chocolate Panic Picture Show,The Chocolate Panic Picture Show,Psychological,37.0,OVA,1566,The Chocolate Panic Picture Show
5891,Lightspeed Electroid Albegas,Kousoku Denjin Albegus,Mecha,63.0,TV,803,Lightspeed Electroid Albegas
5907,Dream Dimension Hunter Fandora,Mujigen Hunter Fandora,Adventure Fantasy Sci-Fi,58.0,OVA,1543,Dream Dimension Hunter Fandora
6028,Dr. Slump & Arale-chan The Secret of Nanaba Castle,Dr. Slump: Arale-chan - Hoyoyo! Nanaba Shiro no Hihou,Adventure Comedy,61.0,MOVIE,629,Dr. Slump & Arale-chan The Secret of Nanaba Castle
6124,Toshishun,Toshishun,Adventure Drama Fantasy Supernatural,40.0,SPECIAL,152,Toshishun
6428,Psycho Armor Govarian,Psycho Armor Govarian,Action Mecha Sci-Fi,52.0,TV,722,Psycho Armor Govarian
